432	[(6, 0.013106192397826811), (7, 0.018865380857979289), (9, 0.24700596736378541), (18, 0.058831644139690539), (22, 0.05847651573927979), (35, 0.014684670698990031), (38, 0.010592143139044895), (40, 0.31459270722028143), (45, 0.10036707001753503), (49, 0.15011694633021125)]
433	[(5, 0.15452878460090783), (16, 0.70410481572003036), (26, 0.062810001558183129), (35, 0.062247723827644749)]
434	[(17, 0.013478558417647625), (24, 0.0163810800453634), (26, 0.019979039081716755), (37, 0.89015887988860887), (43, 0.054857549387606737)]
435	[(14, 0.018219557445476292), (15, 0.57824639670243283), (18, 0.10805455139867258), (38, 0.028100366409654038), (49, 0.24989171820709374)]
436	[(1, 0.012549268366743032), (5, 0.050274666807611626), (12, 0.02618071872373531), (16, 0.73952103375751965), (26, 0.021769600783271288), (30, 0.021659434295898946), (32, 0.017960656443355608), (34, 0.035409457566775555), (40, 0.011107938019765468), (44, 0.013296748613436443)]
437	[(5, 0.53436028388899637), (12, 0.035585845877211683), (13, 0.02457957342603323), (14, 0.38269175727103794), (48, 0.011633470000675909)]
438	[(6, 0.046330749047054455), (15, 0.6911527631024057), (25, 0.024252867584000828), (34, 0.19816797720575471), (38, 0.014193531833940017)]
439	[(6, 0.08449721890153275), (18, 0.017786256518456126), (34, 0.85483884037581104), (45, 0.037815916848427222)]
440	[(8, 0.35147979021932585), (14, 0.074267212347608788), (17, 0.016111531107385595), (20, 0.030424828290008282), (22, 0.03899931542804342), (42, 0.48243161283714364)]
441	[(3, 0.041133657299988573), (13, 0.014489649602531461), (20, 0.27668446588886919), (40, 0.38885419263293952), (44, 0.26661804532402611)]
442	[(13, 0.59838751853548922), (19, 0.036268329730233403), (27, 0.20489382617398275), (31, 0.018065128614948699), (42, 0.12229247574587156)]
443	[(3, 0.044982429974119005), (42, 0.951701016567152)]
444	[(3, 0.35441821732098183), (9, 0.25566427734115332), (19, 0.27595306278388987), (25, 0.014154964782040563), (42, 0.08681282204663586)]
445	[(0, 0.92155112089714886), (9, 0.034706478241792536), (22, 0.030505274750365671)]
446	[(1, 0.015978873449848566), (9, 0.020820635780566515), (14, 0.29920071414391564), (15, 0.063994662254279938), (19, 0.40949112649779423), (28, 0.055913394213773435), (42, 0.12400546777736011)]
447	[(6, 0.062609269791011501), (8, 0.23632228584045875), (11, 0.010672205091910336), (14, 0.020346943093522092), (22, 0.0496543893015138), (25, 0.58454230827027953), (49, 0.011330002477648374)]
448	[(5, 0.018424342567943109), (7, 0.12661055722789896), (19, 0.60291042818417517), (21, 0.040244246626154237), (26, 0.019214009690247117), (28, 0.077817292714374459), (31, 0.034761087849153632), (35, 0.017243426328999681), (44, 0.043088837024459523)]
449	[(7, 0.52312109658416417), (20, 0.14064755350593269), (48, 0.26197653251728475)]
450	[(24, 0.22939820649220505), (26, 0.17418087782865199), (36, 0.54568214821731442)]
451	[(5, 0.116908382292522), (25, 0.046045445470861104), (27, 0.50799387335257895), (38, 0.26700332270710408), (44, 0.048150732854082799)]
452	[(15, 0.053219858662420703), (17, 0.13551288392112304), (20, 0.052861480707406032), (24, 0.071451003977081012), (34, 0.15434923443849294), (39, 0.48681739608531827)]
453	[(23, 0.12003901747145511), (26, 0.033211760632609388), (34, 0.259137568502668), (46, 0.56990750406026891)]
454	[(5, 0.32620872929640859), (16, 0.38692917989776549), (47, 0.25502967719224201)]
455	[(5, 0.028377330451695812), (12, 0.078757838518807022), (26, 0.55571294190816867), (34, 0.027585965289147252), (43, 0.025574110464590152), (44, 0.035434887017583072), (46, 0.21844238888719467), (48, 0.017116247466470193)]
456	[(26, 0.042324345732148785), (34, 0.35161192901325716), (48, 0.5959323588791543)]
457	[(26, 0.22103462169380458), (34, 0.043784953219521701), (36, 0.69521217822583203), (47, 0.02023571360978468)]
458	[(18, 0.81016824954302957), (30, 0.0989160540466716), (36, 0.060804684117116134)]
459	[(6, 0.02259670262470766), (8, 0.2174987293942903), (9, 0.076956156552842034), (18, 0.10278526618682954), (35, 0.57308777950333811)]
460	[(12, 0.80704292553098245), (32, 0.099595026506745843)]
461	[(12, 0.016857158619686147), (20, 0.024381810253545438), (24, 0.19189432113271737), (26, 0.04687828262492174), (34, 0.61133926370349922), (35, 0.054358147977767841), (48, 0.018059307207367072)]
462	[(24, 0.23312755666916912), (34, 0.54572924409447676)]
463	[(0, 0.042554510825074131), (5, 0.17469574198812432), (12, 0.012324978040243901), (13, 0.026633651511894871), (25, 0.13603978890741103), (26, 0.015284424946220097), (32, 0.050741763495017168), (34, 0.031974242814369863), (35, 0.024460268282352145), (36, 0.010007348655937442), (38, 0.37389588011984681), (44, 0.068567726119819761), (46, 0.018352026998667663)]
464	[(0, 0.044409662206868337), (5, 0.10884381105382258), (23, 0.82513923234557518), (28, 0.011493070624743019)]
465	[(1, 0.045447725025977798), (5, 0.050197649706663627), (18, 0.11659173463099007), (21, 0.030029737855910017), (26, 0.04090658266212828), (28, 0.056015405878673367), (35, 0.55510152699845805), (46, 0.096702726969078834)]
466	[(5, 0.047250743331936629), (12, 0.44369513872940836), (13, 0.4844902727318286), (43, 0.017264601667260328)]
467	[(23, 0.025566970920330823), (32, 0.84570821418781972), (41, 0.077052323073973403), (49, 0.049024946224402725)]
468	[(5, 0.14305047777568242), (12, 0.086480320036753211), (16, 0.38109708873001508), (17, 0.022706547442694625), (30, 0.3618691760264966)]
469	[(14, 0.94410105710490144), (46, 0.046393941572926881)]
470	[(0, 0.1641667923243588), (1, 0.026103390883364806), (5, 0.033189613482206622), (7, 0.010180995740523714), (8, 0.050974330666080009), (17, 0.028016103137630664), (21, 0.52615345986496032), (23, 0.016838134531638665), (28, 0.015382741913697944), (30, 0.01031152766043995), (32, 0.034959999542205633), (38, 0.031869914046617716), (40, 0.015961345742205688)]
471	[(5, 0.1330911702747897), (23, 0.0312186665513976), (32, 0.57494378522615208), (34, 0.24596829087395208), (43, 0.013094696987286316)]
472	[(11, 0.95982652190810602), (25, 0.028693325390015834)]
473	[(17, 0.054289153581700132), (35, 0.035347882179603725), (39, 0.046105034096671146), (43, 0.82682534661472451)]
474	[(3, 0.86234005422580828), (27, 0.032370247205757201), (40, 0.0828566323877232)]
475	[(6, 0.26315546836269271), (9, 0.085283488299256374), (10, 0.10809832863375314), (12, 0.17522342307431538), (14, 0.034307455869521317), (24, 0.11448160575523483), (25, 0.03757442676249486), (26, 0.15568380285113209)]
476	[(26, 0.091785218338266722), (28, 0.17809162390173533), (34, 0.69510338255940685)]
477	[(16, 0.63047052013902039), (18, 0.11762953650977852), (43, 0.20573937281572063)]
478	[(19, 0.37380978975469392), (21, 0.31937011270115134), (31, 0.12367189864900284), (34, 0.043925993886261158), (35, 0.12363641060820534)]
479	[(12, 0.38756020590797707), (22, 0.07869079257874205), (28, 0.50360150768319734)]
480	[(2, 0.023902192633532455), (9, 0.073086572765058824), (28, 0.057413516710087237), (31, 0.076148245377923501), (34, 0.08662733504430041), (35, 0.027188598550671416), (44, 0.63284721381005571)]
481	[(5, 0.20938469057662493), (6, 0.21086136623527815), (10, 0.50558817385947841), (14, 0.047626215062892691)]
482	[(29, 0.90409393709960328)]
483	[(0, 0.021957440856115996), (1, 0.021274623656389602), (2, 0.017997705053579494), (3, 0.019142354532641119), (4, 0.018826369718037139), (5, 0.021065583264455207), (6, 0.022993067693701175), (7, 0.018787889862819977), (8, 0.026524329707127384), (9, 0.021429092063970194), (10, 0.017468002102374647), (11, 0.020398368716018633), (12, 0.020850513051615414), (13, 0.020807609443950804), (14, 0.020634997723569453), (15, 0.01834305022099195), (16, 0.019455422577990624), (17, 0.018126920935835719), (18, 0.020019154298357773), (19, 0.018693900695380891), (20, 0.015905160708995929), (21, 0.018961779790428679), (22, 0.019598766621012769), (23, 0.02005205526893155), (24, 0.018733357051470986), (25, 0.020162744926504144), (26, 0.017881602495321787), (27, 0.017260711453904669), (28, 0.01818285756261619), (29, 0.018349463216915107), (30, 0.021705897047440824), (31, 0.017760360146530201), (32, 0.023538321963804738), (33, 0.018168553986284721), (34, 0.017440785904908305), (35, 0.021572037021719167), (36, 0.018046236846135433), (37, 0.018658282625581789), (38, 0.031391244161185002), (39, 0.019905960213626825), (40, 0.018264345828743884), (41, 0.019140836734849519), (42, 0.016867615085447932), (43, 0.022972903186233833), (44, 0.02105458506568576), (45, 0.02077108851993963), (46, 0.020198468760029339), (47, 0.018951473287798323), (48, 0.018236785947630178), (49, 0.025469322395399594)]
484	[(1, 0.027778218576693665), (4, 0.029610699915987387), (5, 0.6418144482733763), (28, 0.27598297524052839)]
485	[(12, 0.32784875374054062), (28, 0.19656844191254721), (44, 0.43114309322886391)]
486	[(1, 0.35865566765542145), (3, 0.44392682065656303), (19, 0.086841569361301579), (23, 0.05133953402413486), (31, 0.011019997279044578), (41, 0.014185779327972414), (44, 0.01801443188457439)]
487	[(12, 0.99482121156211278)]
488	[(4, 0.31894193899913836), (5, 0.066781741130459413), (12, 0.43045307790861859), (27, 0.15650011755565935)]
489	[(5, 0.9178383148176783)]
490	[(8, 0.9474668035423498), (18, 0.035275092212849135)]
491	[(13, 0.046853956608538076), (17, 0.6587615755543681), (23, 0.031758712076914379), (32, 0.10543300229947883), (38, 0.154594540373932)]
492	[(5, 0.075358987289765728), (12, 0.17487187801105786), (13, 0.0337507540459836), (17, 0.11505465380168985), (30, 0.45382690678193038), (38, 0.0562973370686079), (44, 0.077079264209260492)]
493	[(4, 0.81790890633035906), (17, 0.18097767147209162)]
494	[(3, 0.021688838474689894), (6, 0.082848034776733567), (7, 0.039978650858052994), (12, 0.019669225942178164), (44, 0.05926359802761335), (45, 0.77297920320064883)]
495	[(13, 0.11332468466116127), (30, 0.74405470012946062), (31, 0.035052617025789198), (38, 0.020672006582173413), (44, 0.084175189581148946)]
496	[(8, 0.055104330912019342), (10, 0.037406569719332691), (32, 0.90520006623819638)]
497	[(3, 0.19510811533087025), (4, 0.23205626222154849), (5, 0.031307036534230413), (27, 0.010386997916965122), (28, 0.032951294992286946), (30, 0.014218420829969313), (31, 0.31455062167850623), (32, 0.093591409658011201), (38, 0.016913634797809246), (46, 0.012417231285786635), (49, 0.02316206441389411)]
498	[(6, 0.062883751686956368), (12, 0.31731495433148882), (32, 0.066066769061342609), (38, 0.24103664939541228), (41, 0.28366104131192116), (43, 0.024776694694382199)]
499	[(8, 0.1193983285284539), (22, 0.024135220993018704), (35, 0.59335666716784408), (46, 0.053444408004935655), (49, 0.20057663896812447)]
500	[(6, 0.030025066803636192), (25, 0.82183427753681104), (38, 0.11249299285146148), (45, 0.034582065882385604)]
501	[(1, 0.011333778391773394), (2, 0.040410693336160729), (5, 0.041851679554979919), (8, 0.02594666811669849), (11, 0.37240574611026506), (13, 0.39570561064076498), (32, 0.088816327776898116), (43, 0.016116734781566042)]
502	[(5, 0.015284001344368952), (8, 0.25611943652504088), (9, 0.66356474828498391), (49, 0.055205416123804356)]
503	[(2, 0.28437609792375279), (3, 0.086805204887209123), (19, 0.5889283875589596)]
504	[(3, 0.07344352062967488), (4, 0.29826817675701628), (34, 0.62406180707704118)]
505	[(7, 0.78550691594423772), (9, 0.12885758501555469), (25, 0.071965456879398926)]
506	[(0, 0.031939557056500076), (1, 0.46414285632742969), (16, 0.21711556353078071), (19, 0.10253079015740037), (35, 0.050410592112090834), (44, 0.12653829553725432)]
507	[(0, 0.16436323723513671), (4, 0.61362535424091391), (12, 0.052278708273113435), (43, 0.08558029671241206), (49, 0.079085532553188467)]
508	[(1, 0.96356201727849633), (49, 0.018455893211014446)]
509	[(40, 0.54722209346675066), (49, 0.23336918826160932)]
510	[(9, 0.032593563999424854), (22, 0.39725863456149174), (24, 0.33046156240614216), (38, 0.057614169059176525), (44, 0.12761896528171346), (49, 0.044402603487495071)]
511	[(8, 0.080762429874463929), (12, 0.050995716104041543), (16, 0.016053584400271863), (22, 0.075600013951112821), (26, 0.060132083067662531), (28, 0.026134134869294761), (39, 0.54063347947351348), (49, 0.1316551664920374)]
512	[(12, 0.96795109447516559), (48, 0.024428638771459392)]
513	[(6, 0.4297507185538878), (8, 0.060051168102869729), (18, 0.27089167524138885), (38, 0.079775827607615979), (49, 0.14585884166829635)]
514	[(1, 0.53491360484240102), (8, 0.073218205311923745), (10, 0.032408442328711304), (11, 0.014660856816288124), (12, 0.019034588485982128), (18, 0.20659973843049048), (22, 0.014522300539391813), (49, 0.086843334396083799)]
515	[(6, 0.1488351291451393), (8, 0.056158825339948495), (9, 0.038540334631631257), (22, 0.39741139388993135), (35, 0.074563037974950619), (38, 0.13137818642723961), (49, 0.14206525213078758)]
516	[(5, 0.66618194100751771), (13, 0.15052513201554957), (16, 0.020255086809583392), (18, 0.010759177949448301), (19, 0.025826696880541164), (38, 0.070783609172239262), (40, 0.018746433849767961), (49, 0.015060477984630137)]
517	[(4, 0.31714361677815761), (6, 0.060594572038801024), (14, 0.20835622945269652), (49, 0.4091028755101988)]
518	[(2, 0.32443196551475484), (8, 0.26425542580791922), (11, 0.23141950795947572)]
519	[(4, 0.11299718467736899), (6, 0.027709735095127221), (14, 0.17519752371756106), (18, 0.20464872263020489), (38, 0.13802691183793728), (49, 0.33728964915116449)]
520	[(9, 0.058174238341130523), (12, 0.40673065782138068), (13, 0.5048492316207015), (37, 0.010146765441002828), (43, 0.017719929655950071)]
521	[(5, 0.22118579787324702), (16, 0.77189622292739579)]
522	[(14, 0.31341539452343409), (30, 0.033183376851584435), (32, 0.11403734669850267), (43, 0.02443045022350197), (49, 0.50097109275131357)]
523	[(6, 0.010680418139405418), (8, 0.10411549112640114), (9, 0.14826172103064877), (15, 0.027215324795498451), (26, 0.069226304939923294), (28, 0.029383059852551557), (31, 0.02075653171406169), (35, 0.049053809809418064), (38, 0.021968400068976577), (40, 0.010132220088903937), (41, 0.022617562107805807), (43, 0.41800664267704307), (44, 0.012485271443918634), (48, 0.01148397217620589)]
524	[(5, 0.35260389703297673), (14, 0.032179964047396543), (29, 0.20762976854299478), (49, 0.4044760883862733)]
525	[(8, 0.039348585467141747), (15, 0.13195307794131259), (23, 0.4641732521570569), (26, 0.28741095689413254), (28, 0.011120312836882322), (41, 0.038647093708343482)]
526	[(13, 0.053983548780829567), (22, 0.056568873382864149), (46, 0.85469048381286794)]
527	[(2, 0.22692747338618732), (20, 0.096099767641228712), (21, 0.11119049579198241), (25, 0.058513113109370553), (37, 0.032918047674145967), (43, 0.089415689821216643), (49, 0.34583230870852555)]
528	[(10, 0.031149772047721264), (12, 0.23788772823655152), (32, 0.44426089484311621), (38, 0.18659424509428324), (39, 0.055457205931220874), (49, 0.027460528385626595)]
529	[(0, 0.18994243709972997), (1, 0.013394576971272545), (5, 0.01453143629446779), (16, 0.15552265565167958), (32, 0.024783372614067285), (38, 0.5177884249668987), (43, 0.034548776298140967)]
530	[(0, 0.068892543187280816), (7, 0.24233820789956956), (22, 0.066543893688948724), (23, 0.0108839907433437), (32, 0.3526106849081459), (38, 0.2107011545555989), (43, 0.010024014793042371), (45, 0.01854020787089565)]
531	[(6, 0.37856759431989723), (32, 0.42458000649740346), (38, 0.18356756046158554)]
532	[(6, 0.13427712824439994), (38, 0.20870219606856788), (41, 0.61844455645066654), (45, 0.034832980035629492)]
533	[(43, 0.99126300957485758)]
534	[(14, 0.024075054827687733), (25, 0.94723916779398409), (38, 0.024007064638673623)]
535	[(11, 0.71728775676556311), (25, 0.1027873464812194), (35, 0.04368124214545327), (43, 0.037499181667998475), (44, 0.091109530799119681)]
536	[(2, 0.081333038802894636), (16, 0.38227663251805089), (24, 0.065736244485973178), (38, 0.32242725003190575), (43, 0.11936456093907735), (44, 0.011073904258417058)]
537	[(5, 0.011032672392542546), (9, 0.0806959539256277), (12, 0.36339316600624449), (13, 0.012960192330644131), (14, 0.017883280312428022), (16, 0.06438894258145493), (35, 0.44387150683547821)]
538	[(0, 0.21490704149142636), (5, 0.096740936239074871), (16, 0.077578284421112823), (17, 0.019913803508668497), (35, 0.045077220800305011), (43, 0.53751119581748796)]
539	[(5, 0.012850923127830319), (18, 0.11799986209479631), (36, 0.27981830460647134), (45, 0.54996528913503706)]
540	[(19, 0.016614916558048077), (26, 0.043010364853160427), (36, 0.89574432374630886), (43, 0.03785670627384434)]
541	[(3, 0.96096138539700826), (24, 0.025503405867020008)]
542	[(3, 0.26530975793037676), (15, 0.013105314395120332), (19, 0.69243859640089922), (39, 0.019818290264944027)]
543	[(8, 0.43674743385670411), (9, 0.083028246458173444), (11, 0.030227770440027592), (13, 0.32182818799320434), (49, 0.11010447624327552)]
544	[(3, 0.011715624466153105), (40, 0.96371354843327028)]
545	[(0, 0.065931973188113627), (5, 0.16059706218353981), (7, 0.016761525859728624), (23, 0.13593977951995223), (32, 0.055092410031082985), (38, 0.48297103612649256), (43, 0.079600099279821118)]
546	[(11, 0.013594446375695471), (21, 0.067653309078202592), (28, 0.033441564347733967), (38, 0.21750819462521337), (45, 0.027702201523777954), (47, 0.62908210324368585)]
547	[(3, 0.26116810609585711), (16, 0.3607057049335165), (19, 0.052192044409712798), (20, 0.051796294968619087), (24, 0.02347515457221579), (40, 0.057693272869125838), (41, 0.16561373525775397)]
548	[(1, 0.25644163736779624), (9, 0.011960515763724479), (11, 0.018238494130533783), (19, 0.036335373322987953), (26, 0.014548857806112876), (34, 0.14018028091753945), (43, 0.51355530817230877)]
549	[(1, 0.71472045830814546), (3, 0.078734133570536172), (9, 0.15012749662180166), (31, 0.053881451005820938)]
550	[(19, 0.019093700915419204), (20, 0.97530253817123547)]
551	[(3, 0.048151390284643998), (19, 0.036374844783409715), (35, 0.37723190537613088), (41, 0.081446499258169727), (43, 0.42561866437974971)]
552	[(11, 0.57922575983809288), (25, 0.049166112855347235), (36, 0.015087404831173793), (44, 0.18594258840855121), (45, 0.15943957195326366)]
553	[(8, 0.041855354270434832), (11, 0.40898940096617264), (25, 0.063727867181439926), (32, 0.12742813195262975), (44, 0.18641018992979919), (45, 0.15853599919791758)]
554	[(1, 0.017024877229986069), (10, 0.33520179888466778), (11, 0.09313521260227399), (14, 0.35650010956718542), (22, 0.071085577181739024), (38, 0.10224967579794911), (49, 0.0205478601044582)]
555	[(3, 0.13896765766244704), (8, 0.23526589763631184), (11, 0.071657386952905883), (12, 0.020060148434057377), (25, 0.32100708083372004), (32, 0.085533931770899393), (43, 0.027118346249936819), (46, 0.024934689059910985), (49, 0.057668397030040314)]
556	[(8, 0.065675072220021516), (10, 0.020205204051478479), (22, 0.020865895896043082), (39, 0.42901177116076122), (44, 0.13819043898149996), (45, 0.24713401045118896), (49, 0.053613444261879237)]
557	[(6, 0.14278694840520068), (10, 0.020005467435616615), (12, 0.7429099434346601), (38, 0.087828215238033941)]
558	[(0, 0.44355249438049243), (3, 0.067126893680756694), (9, 0.063008091822889162), (19, 0.050008583112221075), (44, 0.11722830641722584), (49, 0.24973227052730518)]
559	[(1, 0.036754958776277567), (6, 0.16727345123406132), (7, 0.3392375655904023), (13, 0.08039328900458044), (19, 0.032948090990396958), (38, 0.32929377994080522), (44, 0.011304696003333097)]
560	[(23, 0.28160000099150995), (24, 0.69464340076192954)]
561	[(5, 0.16660161172368787), (16, 0.75286959113799945)]
562	[(6, 0.10982022988947661), (20, 0.84678661030161284), (32, 0.039635692271024703)]
563	[(14, 0.24464078002373957), (24, 0.24392745916197592), (41, 0.24387036506280596)]
564	[(1, 0.033987895241841946), (3, 0.017300547336320502), (19, 0.20039906512713981), (24, 0.12495455609229637), (26, 0.01086339821288297), (30, 0.46698168818090546), (34, 0.046241652769599503), (44, 0.027123222447802142), (48, 0.065183452336828929)]
565	[(5, 0.85688096808801828), (16, 0.038397942702402606), (32, 0.041327096543461443), (38, 0.035849130587043372), (43, 0.016853852497808162)]
566	[(4, 0.38043613381350067), (19, 0.37357461199782255), (24, 0.20776948736531728), (28, 0.018944142790026732)]
567	[(1, 0.22682381979760233), (9, 0.023662254759292338), (18, 0.025444143815377115), (19, 0.10064264914542206), (24, 0.59847749250562254), (46, 0.01109266486730782)]
568	[(5, 0.023629846536619935), (9, 0.50152583558561592), (11, 0.065337296368715325), (13, 0.10119520220180959), (19, 0.16452447300313947), (28, 0.018301520988059348), (34, 0.025557631158849622), (35, 0.018557065780920506), (44, 0.07647184367207488)]
569	[(12, 0.9906845033840932)]
570	[(5, 0.094109963129186652), (12, 0.60288330685804747), (16, 0.093190053955752167), (34, 0.12664048455013677)]
571	[(5, 0.87189864392740224), (8, 0.062115347596857211)]
572	[(12, 0.099837289553508041), (28, 0.85734405321741447), (46, 0.037973227533710088)]
573	[(9, 0.29624453745865276), (12, 0.63353768747195671), (35, 0.063257334557688963)]
574	[(9, 0.084452021925674733), (12, 0.67432576997533655), (13, 0.022433949857097343), (14, 0.066862935168386164), (16, 0.074939887102007996), (27, 0.058905197489502181)]
575	[(12, 0.322958494442391), (13, 0.061163452191608854), (16, 0.24163325843659056), (47, 0.30484503495843041), (48, 0.051557101125621445)]
576	[(4, 0.019290675447538361), (15, 0.15118290776479035), (26, 0.49507672501976913), (27, 0.099521143016518862), (35, 0.067402564548908986), (39, 0.1598719556984014)]
577	[(0, 0.021957440856115996), (1, 0.021274623656389602), (2, 0.017997705053579494), (3, 0.019142354532641119), (4, 0.018826369718037139), (5, 0.021065583264455207), (6, 0.022993067693701175), (7, 0.018787889862819977), (8, 0.026524329707127384), (9, 0.021429092063970194), (10, 0.017468002102374647), (11, 0.020398368716018633), (12, 0.020850513051615414), (13, 0.020807609443950804), (14, 0.020634997723569453), (15, 0.01834305022099195), (16, 0.019455422577990624), (17, 0.018126920935835719), (18, 0.020019154298357773), (19, 0.018693900695380891), (20, 0.015905160708995929), (21, 0.018961779790428679), (22, 0.019598766621012769), (23, 0.02005205526893155), (24, 0.018733357051470986), (25, 0.020162744926504144), (26, 0.017881602495321787), (27, 0.017260711453904669), (28, 0.01818285756261619), (29, 0.018349463216915107), (30, 0.021705897047440824), (31, 0.017760360146530201), (32, 0.023538321963804738), (33, 0.018168553986284721), (34, 0.017440785904908305), (35, 0.021572037021719167), (36, 0.018046236846135433), (37, 0.018658282625581789), (38, 0.031391244161185002), (39, 0.019905960213626825), (40, 0.018264345828743884), (41, 0.019140836734849519), (42, 0.016867615085447932), (43, 0.022972903186233833), (44, 0.02105458506568576), (45, 0.02077108851993963), (46, 0.020198468760029339), (47, 0.018951473287798323), (48, 0.018236785947630178), (49, 0.025469322395399594)]
578	[(6, 0.032610567449503441), (8, 0.077707164550205141), (35, 0.29739286594218117), (37, 0.046976252781510484), (38, 0.34899498373577342), (43, 0.13475283823129663), (45, 0.025030977600635509), (48, 0.024103694780253412)]
579	[(6, 0.74675704571403667), (30, 0.24400679561636265)]
580	[(8, 0.14041912265021878), (12, 0.032589675027120776), (24, 0.014486439783736187), (25, 0.22639316175903687), (30, 0.10244167689441652), (43, 0.47964535528046837)]
581	[(1, 0.20936598181561633), (2, 0.046100721858182578), (4, 0.010231421824279238), (5, 0.018014774031956921), (15, 0.027698105247655029), (17, 0.028309300004856236), (24, 0.057188983950917628), (26, 0.022630587958998392), (31, 0.01061006063807471), (32, 0.011751469884587659), (34, 0.028497253825302698), (35, 0.032924883195630174), (38, 0.049095015474951959), (42, 0.058130051726105691), (44, 0.3494837414386785), (48, 0.032584792426570711)]
582	[(2, 0.059399242148383651), (8, 0.29577361496835303), (9, 0.042256124512607983), (11, 0.035846501778376977), (21, 0.31999968491235281), (43, 0.2346496700081071)]
583	[(4, 0.02062008924313477), (17, 0.29908663819448605), (30, 0.2210723270628443), (36, 0.3110224794595145), (38, 0.14352265596628139)]
584	[(28, 0.99640397815173676)]
585	[(5, 0.110786297402986), (46, 0.040256798023233786), (48, 0.83936300162374367)]
586	[(5, 0.29345458142347591), (13, 0.10534893890403654), (15, 0.16148428981833723), (16, 0.18592418992132378), (23, 0.19721894635150392), (43, 0.030423444241251568)]
587	[(0, 0.011999520385331667), (5, 0.13804534575689623), (13, 0.010306354009580796), (16, 0.10369258767100013), (32, 0.15719356860893066), (43, 0.10696028294911621), (45, 0.43769995020086183)]
588	[(5, 0.18281958137362506), (16, 0.10111022557964766), (17, 0.62230848840240549), (32, 0.090967257202187915)]
589	[(0, 0.6047709316587192), (1, 0.05249681790922351), (6, 0.060036674616399194), (18, 0.088407300632063882), (43, 0.068847295999836966), (45, 0.10359165179908675)]
590	[(6, 0.38806949256541867), (14, 0.39989603180578248), (32, 0.045477227819283504), (49, 0.14905314910969472)]
591	[(9, 0.018596270954234068), (14, 0.62966018904671828), (23, 0.018392142247283048), (27, 0.010692738271530142), (49, 0.31021569983035341)]
592	[(1, 0.22800680971734244), (8, 0.049033406260420249), (16, 0.27837139142515666), (18, 0.12650736732133375), (22, 0.102129471017678), (49, 0.21321176169575648)]
593	[(7, 0.2986809453037369), (8, 0.25937967086803082), (9, 0.077889877587257406), (16, 0.26196906335101655), (49, 0.099237680068675241)]
594	[(8, 0.17703179855853485), (9, 0.067929568810104618), (18, 0.03372384163319906), (22, 0.046042635152418313), (32, 0.63331393726369289), (43, 0.037900830747166186)]
595	[(5, 0.10712214773732999), (12, 0.074262691145365253), (25, 0.16900677162849648), (35, 0.021860464754337512), (38, 0.6202294004815504)]
596	[(8, 0.20936372891233002), (12, 0.66264274346266094), (25, 0.075577061098680273), (49, 0.048758236054907304)]
597	[(4, 0.45464395107835365), (10, 0.017243825609562301), (18, 0.4514334683970051), (43, 0.071698458669651674)]
598	[(8, 0.034730285355592014), (12, 0.16028932337689109), (21, 0.055968058209485055), (24, 0.051317175889043103), (33, 0.29908643222416564), (48, 0.38255793978933328)]
599	[(8, 0.011616249838712563), (18, 0.38011400713495436), (19, 0.041651100295913297), (38, 0.15837283291610318), (49, 0.39089894479372267)]
600	[(8, 0.97267315875645022), (22, 0.014568594003059361)]
601	[(3, 0.012494840356487314), (6, 0.1997472389971679), (11, 0.017371441646036406), (18, 0.023710235923087283), (20, 0.016679506272612027), (38, 0.37735058517272302), (41, 0.098183213850682974), (43, 0.21063501721040434), (49, 0.029897970186280553)]
602	[(8, 0.26960459651370544), (11, 0.011102077762321626), (22, 0.020862443025224726), (24, 0.12849140572084713), (38, 0.1042940642526007), (43, 0.11970255873761043), (44, 0.021218111930744053), (45, 0.094933935436923467), (49, 0.22148277053304483)]
603	[(0, 0.30876108301882538), (6, 0.03136129159214273), (12, 0.53467119506640004), (29, 0.057979003576453678), (39, 0.027020195483155218), (40, 0.024703700034833593)]
604	[(18, 0.013358493185189762), (49, 0.96400770401987523)]
605	[(5, 0.58549476725965865), (6, 0.11207786406554329), (12, 0.024884521928692623), (16, 0.11093231479052539), (30, 0.03437385171986785), (31, 0.08600395616761615), (38, 0.036536815816626378)]
606	[(5, 0.023298607988745425), (9, 0.12132086526781094), (12, 0.47594844647985907), (21, 0.016025613907415748), (24, 0.024279570860671847), (26, 0.30825259107187791), (43, 0.025868958347955939)]
607	[(8, 0.47201398455956106), (48, 0.16441732476752485), (49, 0.34490927220081868)]
608	[(18, 0.018224369145690346), (21, 0.9595226712295275), (34, 0.017650621861204266)]
609	[(9, 0.013296817635559706), (22, 0.043698635701746515), (37, 0.66795693354125452), (43, 0.25447610744734822)]
610	[(49, 0.99376599697746071)]
611	[(18, 0.6541129025976995), (19, 0.055203559030229291), (38, 0.15137945068516676), (49, 0.13336588877492028)]
612	[(3, 0.093219082553641738), (6, 0.10241415550360596), (12, 0.011912920497094125), (25, 0.087231508844881303), (32, 0.66572195967857817), (38, 0.031734396218505323)]
613	[(3, 0.50968226416220075), (6, 0.27568976018150376), (21, 0.10524838073787518), (25, 0.030073579624588894), (32, 0.039483004594124058), (41, 0.010710952682799937), (43, 0.017662177443620326)]
614	[(6, 0.295907292109229), (13, 0.59285889496868915), (38, 0.10402168891522166)]
